f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76
0.20669605,0.18489772,0.24731225,0.18195447,0.25238037,0.14475076,0.4070172,0.28030708,0.3523522,0.123327345,0.14049754,0.17170094,0.06978527,0.19151314,0.118727446,0.11686002,0.07686921,0.207663,0.081190705,0.13370986,0.08313479,0.11211262,0.07782039,0.08936632,0.120417655,0.09046475,0.08786225,0.065394066,0.08917992,0.060594957,0.15396586,0.072350636,0.052993357,0.052875765,0.15017328,0.1010229,0.057857066,0.05106351,0.084198676,0.13856137,0.07398969,0.055740498,0.042515337,0.090427995,0.11637399,0.05798213,0.031131165,0.05549439,0.07391248,0.056991227,0.05811175,0.080166124,0.11641763,0.050993577,0.10425834,0.09062187,0.10823801,0.1187621,0.07748359,0.08107371,0.12925252,0.06079037,0.08912837,0.118792646,0.11729505,0.14958291,0.11359303,0.15300897,0.10580103,0.22486816,0.19817172,0.18023609,0.25113294,0.22730832,0.12090181,0.14617357
0.13611545,0.34333,0.42447844,0.16035111,0.3436607,0.2037197,0.41092083,0.30592483,0.22292966,0.099548444,0.28472835,0.23110838,0.14701454,0.15700988,0.12008642,0.07515473,0.13501549,0.17044792,0.12545541,0.14124386,0.10059347,0.19709252,0.10988097,0.09427906,0.07706332,0.06909248,0.089370735,0.12783568,0.12078261,0.13741004,0.14176221,0.06835934,0.08793681,0.09432948,0.09603493,0.11008355,0.06800059,0.08597521,0.10345364,0.08339305,0.110995986,0.07297256,0.09338755,0.07697245,0.095126994,0.11894962,0.12259604,0.061374594,0.07460424,0.08073697,0.07267027,0.08219879,0.12533571,0.12490922,0.15381855,0.11054325,0.10450913,0.11019946,0.07201805,0.05859995,0.19224693,0.1664242,0.103029996,0.16391496,0.095293276,0.07581105,0.12852278,0.21994263,0.24052201,0.3554926,0.23814319,0.13352461,0.3323579,0.2463937,0.19601956,0.10830407
0.3255469,0.27683422,0.3842316,0.24548163,0.42867735,0.118839264,0.28688884,0.3665499,0.26353604,0.09173018,0.21407704,0.17706254,0.21192329,0.12690385,0.18398844,0.100058,0.111654595,0.20417105,0.13816492,0.09431816,0.1306886,0.07627526,0.12429787,0.15184672,0.14411017,0.052182984,0.088742346,0.07234814,0.0972824,0.10612648,0.07384744,0.054979205,0.068387,0.07076829,0.06532926,0.08982096,0.06596746,0.07043575,0.07637108,0.13069843,0.039332967,0.068699576,0.063051686,0.08139269,0.05945916,0.12330711,0.040720977,0.15110733,0.10746541,0.10334761,0.12998734,0.06709292,0.10476349,0.12961091,0.087506905,0.08655865,0.10305853,0.12492159,0.08657395,0.13809542,0.14950994,0.07117706,0.22210945,0.20202781,0.08645877,0.25111344,0.2160167,0.15646839,0.24055639,0.24952611,0.21968798,0.16557887,0.3210877,0.24922962,0.116877794,0.15691797
0.1376038,0.22479874,0.40801165,0.11082745,0.3187172,0.22421071,0.33967298,0.1441937,0.29474092,0.10707529,0.256667,0.22667094,0.09869799,0.14293881,0.09373457,0.115302645,0.1396538,0.17223586,0.09866877,0.09239519,0.15561229,0.17576373,0.1219752,0.07600492,0.0683306,0.1097374,0.14793378,0.17108464,0.07277868,0.0755232,0.10835364,0.14305714,0.11170287,0.087107696,0.09170457,0.068604216,0.1370854,0.11531826,0.11779622,0.087972045,0.079113364,0.062315986,0.11805065,0.105015524,0.10490184,0.06495368,0.051600244,0.050070524,0.103632376,0.07522787,0.06456092,0.08056655,0.0974231,0.1321263,0.06790941,0.052976537,0.09999744,0.09188885,0.072904624,0.0461142,0.15242441,0.12092373,0.08469864,0.07330144,0.08692324,0.06732415,0.08622523,0.15172487,0.123059236,0.23479174,0.2243419,0.1500451,0.17984802,0.28711075,0.25559998,0.22965391
0.26842737,0.15188903,0.35272187,0.19372393,0.30594125,0.14052463,0.39709002,0.42655635,0.17795332,0.13680793,0.121062554,0.13479637,0.18521518,0.12724635,0.09459323,0.1820237,0.081747875,0.10400246,0.08027503,0.19854316,0.065993026,0.085510224,0.08529297,0.12559564,0.06676235,0.091466315,0.10227945,0.076205686,0.06264354,0.09680747,0.13021748,0.08345303,0.05722586,0.050431974,0.14290276,0.099961534,0.073714435,0.053783298,0.09309086,0.10880452,0.11757078,0.06313947,0.047761984,0.061969813,0.10893243,0.07211599,0.05756627,0.087426014,0.1116639,0.036701605,0.10636386,0.11474711,0.07600006,0.1293654,0.107923165,0.039962523,0.1943137,0.076206766,0.055988006,0.12578337,0.060514692,0.09516325,0.12910844,0.12007999,0.13342755,0.13514757,0.20686135,0.19619259,0.16730498,0.3025019,0.23148271,0.13409418,0.32564428,0.266084,0.07494285,0.09741596
0.25039488,0.28427863,0.26023176,0.16581537,0.27807018,0.21305807,0.45505598,0.42013088,0.25510797,0.15239045,0.121309124,0.17231551,0.22007766,0.16771063,0.06822202,0.15786746,0.09876702,0.1686825,0.15196581,0.06827588,0.11834619,0.058057375,0.13700941,0.15193243,0.096103214,0.07957689,0.07971015,0.06765292,0.062678136,0.07080114,0.106030606,0.07395625,0.07860475,0.06709928,0.09233264,0.05987576,0.0702324,0.057221293,0.055293772,0.06702101,0.09132021,0.05785674,0.06270057,0.05487138,0.12242532,0.061052166,0.06748792,0.04799251,0.06000017,0.04984737,0.035716638,0.15801613,0.09015944,0.043765616,0.15832116,0.13850866,0.057238553,0.07920537,0.16518663,0.20873168,0.08555919,0.16917543,0.21510896,0.10542087,0.15821671,0.10686939,0.18084015,0.1818017,0.14636046,0.24488008,0.28600228,0.14311461,0.34288502,0.26895067,0.09207305,0.10115613
0.25586236,0.28169027,0.31815583,0.21270773,0.30878744,0.15820865,0.358296,0.33715773,0.24102819,0.20585553,0.11786903,0.1148296,0.20648323,0.10820528,0.18745893,0.1545841,0.07792293,0.14605376,0.10060728,0.11569242,0.17343937,0.12017877,0.08844432,0.095077656,0.18593922,0.1459138,0.08510592,0.05266786,0.08989497,0.09745241,0.1464296,0.10161798,0.06479703,0.0714968,0.1654589,0.1401826,0.050317746,0.07725508,0.07906328,0.15720822,0.08957783,0.09728428,0.09097929,0.075469196,0.10651349,0.054216,0.03536543,0.113899246,0.10327294,0.037629787,0.076328285,0.11368659,0.12778723,0.058297787,0.06317363,0.14053476,0.053074755,0.10179603,0.118519746,0.1728301,0.14123493,0.09217503,0.17317794,0.16148224,0.1348136,0.19285843,0.19358848,0.09906483,0.3102856,0.17881928,0.09131284,0.07230919,0.18535945,0.19728298,0.11344803,0.15107557
0.23766142,0.3157849,0.33244097,0.21683069,0.20236954,0.16078357,0.40153974,0.4141547,0.21161327,0.21882552,0.08581359,0.13332029,0.12863927,0.37788612,0.07320236,0.065539375,0.14306942,0.10334049,0.09018023,0.08746632,0.13210648,0.07258674,0.057568885,0.09988937,0.106325306,0.094630666,0.097729854,0.14200619,0.06185026,0.107447274,0.075711496,0.09025458,0.058805928,0.09000562,0.08715011,0.11471468,0.060272932,0.10051016,0.07155026,0.09957667,0.06911052,0.068083584,0.108106054,0.025601523,0.06335355,0.08295291,0.045543175,0.07270959,0.0929542,0.0428384,0.064094625,0.038877804,0.06246689,0.05259311,0.07881833,0.12828244,0.0451666,0.14726356,0.09036505,0.0469243,0.10599604,0.07028205,0.15176724,0.15877557,0.14537,0.20619123,0.06954084,0.066439256,0.10076105,0.16716942,0.25526097,0.1533176,0.3146604,0.1616966,0.20433915,0.17932609
0.2035725,0.25551513,0.34383014,0.18650027,0.44242057,0.07329501,0.3473685,0.3039103,0.21368808,0.17567919,0.27121353,0.13571496,0.20495754,0.12577583,0.14129058,0.21813668,0.12857069,0.22395436,0.053788826,0.17459156,0.06451188,0.09985988,0.19900087,0.1363744,0.14377972,0.11320879,0.10460993,0.10888737,0.11271498,0.09077301,0.15243183,0.08769947,0.09806173,0.07845206,0.11455251,0.0893427,0.07678334,0.11521549,0.08005523,0.100602746,0.122130424,0.050009336,0.110392965,0.07978685,0.14261377,0.072536275,0.06891521,0.069878705,0.1446679,0.053938236,0.06250039,0.12642165,0.08462889,0.11977525,0.07796342,0.12732859,0.10906658,0.15825427,0.12307597,0.10400685,0.11227858,0.14742348,0.10136863,0.075984135,0.15171331,0.14439426,0.17044091,0.13410628,0.21186866,0.19349955,0.20867173,0.17821215,0.16359238,0.3444308,0.1374493,0.19162692
0.3067722,0.19688164,0.39344096,0.16920406,0.35304558,0.17993468,0.36982313,0.42460972,0.21216424,0.08849161,0.18588533,0.20172663,0.2812929,0.12356713,0.12956975,0.17338988,0.094505996,0.22974451,0.0742769,0.08070693,0.14333011,0.18189004,0.08103012,0.10661688,0.09990747,0.11372274,0.12030275,0.13100922,0.0865184,0.09984341,0.1148605,0.11099483,0.07123839,0.07747149,0.12222844,0.051832486,0.12989485,0.09719026,0.072099864,0.07738149,0.1140379,0.04579469,0.08503882,0.10563567,0.119876854,0.072861135,0.09476257,0.062518686,0.10924722,0.10117516,0.05528629,0.099845305,0.11351936,0.0516217,0.106752716,0.12022731,0.0870116,0.1345033,0.11087852,0.12451796,0.10843305,0.14533919,0.11907727,0.13018604,0.11636695,0.12308917,0.22178592,0.2292137,0.174759,0.27614278,0.25461692,0.09633182,0.28141537,0.20356457,0.12731126,0.12774505
0.31541404,0.2583229,0.39817032,0.20168103,0.359895,0.14425005,0.30039707,0.39483342,0.24042082,0.060984313,0.16788498,0.22683294,0.28708488,0.10031584,0.20863917,0.1043854,0.06966807,0.21729682,0.1373211,0.06631351,0.14237352,0.20649758,0.080108576,0.11936719,0.0885519,0.12369865,0.18090029,0.10441024,0.10145246,0.10618265,0.20188911,0.07735701,0.064770475,0.11138007,0.18317631,0.07491003,0.103633404,0.07489156,0.111165926,0.09352802,0.10925548,0.060781755,0.098798856,0.0837723,0.17066552,0.08656391,0.04497439,0.0277239,0.102586314,0.060207073,0.041005645,0.10299157,0.08130247,0.05061492,0.17342487,0.07465233,0.07197178,0.17985213,0.07083303,0.05039972,0.20829129,0.098533265,0.08767975,0.12918678,0.09578669,0.19865784,0.18736194,0.17297176,0.28218627,0.2509303,0.13101636,0.067291066,0.2936953,0.106282145,0.04197523,0.110858575
0.2846925,0.31461087,0.47031945,0.21994667,0.48636198,0.10330196,0.28942007,0.39023083,0.18989697,0.18226877,0.18956324,0.07803112,0.28027013,0.14239292,0.26681086,0.086469196,0.09523733,0.15864164,0.119009845,0.13422489,0.11077448,0.13180514,0.06421357,0.11839452,0.1338729,0.08461898,0.07210895,0.105291426,0.07297014,0.15585731,0.083095506,0.058869496,0.05198467,0.08560696,0.07522266,0.10295522,0.07400796,0.05754018,0.047906503,0.12754802,0.060690913,0.047513105,0.07436659,0.0874077,0.13854219,0.13385805,0.1251644,0.123474695,0.20459932,0.13607946,0.17785579,0.08364856,0.14070672,0.19148245,0.08644493,0.10488654,0.18422736,0.20276386,0.06220277,0.10901486,0.23364435,0.13635811,0.12195671,0.13530639,0.20532735,0.21081649,0.15868576,0.11720943,0.29587632,0.187455,0.15627758,0.16850635,0.3297555,0.14881687,0.11302435,0.118484564
0.15187028,0.38454553,0.41188335,0.17576563,0.30214208,0.20128436,0.37563047,0.1838434,0.37614194,0.11263647,0.27259842,0.1560025,0.10529802,0.112946816,0.1506263,0.1401775,0.17903934,0.092726395,0.081997946,0.07398936,0.12196271,0.20172542,0.07918413,0.08396063,0.1010999,0.07922317,0.09803978,0.12073734,0.09267156,0.10560669,0.073150836,0.13264924,0.13193774,0.04838129,0.07163983,0.07140656,0.10714859,0.09019733,0.11769639,0.12870571,0.08746821,0.045770716,0.109956324,0.06659753,0.10950764,0.0662111,0.08250005,0.06611907,0.15649626,0.07885826,0.05787445,0.076466046,0.13576114,0.092404746,0.05477117,0.10900443,0.10509319,0.12864067,0.074604064,0.045789685,0.14821503,0.08461609,0.09546874,0.08746277,0.08629737,0.147427,0.12110662,0.087503426,0.107116066,0.21636356,0.21318041,0.17941388,0.25121316,0.17048971,0.19036317,0.16106819
0.31823203,0.25700462,0.345394,0.20765366,0.45527586,0.077697426,0.31356308,0.4016374,0.29814637,0.11719895,0.22840133,0.19922711,0.2311655,0.10500207,0.17950746,0.07539014,0.14876176,0.32970828,0.11750916,0.089165665,0.09582131,0.13666879,0.17749691,0.17688774,0.114269234,0.070771895,0.14294875,0.064203486,0.08378381,0.05108244,0.16314454,0.064972565,0.08182352,0.07052777,0.109383,0.1344039,0.09380292,0.059567932,0.048474263,0.16320854,0.068475105,0.055448283,0.07493484,0.091975756,0.097142935,0.061072733,0.09244489,0.16016576,0.07927403,0.0939636,0.17761956,0.10276266,0.093720846,0.18258029,0.08797155,0.08828847,0.12612578,0.13983785,0.13418911,0.24302875,0.15038295,0.16863678,0.2549997,0.088261016,0.1323787,0.30218035,0.18851587,0.09376969,0.36831513,0.21445428,0.10058673,0.07157554,0.16666016,0.13771345,0.07213128,0.10584643
0.35061118,0.30618748,0.40845412,0.22933353,0.4482301,0.08908825,0.22568466,0.3657559,0.2733315,0.09916038,0.27643389,0.19975194,0.23786564,0.074121304,0.20884405,0.11442706,0.16726878,0.2612533,0.116587274,0.12282919,0.09080931,0.08557056,0.20550078,0.24946445,0.07197295,0.07767089,0.17195377,0.06302416,0.14795503,0.081895396,0.15552165,0.065384,0.15563598,0.07501043,0.11626652,0.08065713,0.09675635,0.078843124,0.10202242,0.09599086,0.09871035,0.133764,0.07234356,0.054744102,0.15041485,0.1062274,0.06846063,0.07029213,0.088797934,0.0758351,0.10190665,0.08835279,0.08945469,0.111031234,0.153562,0.083696656,0.14504524,0.16520527,0.10947473,0.11362517,0.1604053,0.106482334,0.19342777,0.10441825,0.11529636,0.2697696,0.17420135,0.1414519,0.3295471,0.25091368,0.18235458,0.16751371,0.25308034,0.23020905,0.08457471,0.16391447
0.2941961,0.25329897,0.46374464,0.22896346,0.435967,0.09208836,0.27491617,0.35185456,0.20489699,0.1751731,0.29812488,0.1488739,0.25636023,0.08953796,0.22722277,0.15312985,0.11195841,0.31642497,0.110678144,0.24789223,0.103355214,0.08010903,0.21584405,0.26282144,0.11328515,0.13674793,0.074749924,0.09889288,0.19411364,0.14409187,0.094809465,0.059253793,0.18692622,0.14262715,0.14329919,0.081383795,0.069359556,0.13776107,0.13223974,0.082762755,0.07481031,0.10205836,0.10240253,0.1311493,0.1255703,0.06445761,0.113823034,0.071254745,0.120036155,0.07041963,0.08894358,0.14186497,0.11691383,0.08212556,0.11373698,0.18456173,0.15790665,0.08291809,0.14406385,0.07478623,0.12702821,0.059328686,0.11407525,0.12288276,0.09003642,0.14316358,0.16194606,0.20340593,0.31007618,0.10668868,0.23580115,0.21935518,0.19619471,0.16328259,0.11749787,0.07610088
0.27900645,0.45459285,0.2644504,0.30279228,0.38494533,0.12680312,0.41130722,0.30718273,0.36946434,0.14174145,0.18620256,0.17251953,0.22744422,0.10587638,0.19403899,0.07572292,0.16058716,0.26721746,0.14105152,0.056001857,0.12838598,0.10127064,0.17216794,0.15026146,0.080696054,0.11057546,0.18372704,0.07399393,0.06752834,0.04474753,0.17425056,0.11356778,0.06668677,0.08343859,0.11910014,0.130629,0.13035329,0.07463448,0.08010264,0.12354409,0.1190218,0.08596292,0.07002306,0.09349496,0.08327161,0.057797544,0.07817296,0.12519,0.04215392,0.054600574,0.14662202,0.15353708,0.057384707,0.16336188,0.13684991,0.070318036,0.104050726,0.15546358,0.12770447,0.15624946,0.20933357,0.09847343,0.21042958,0.15654686,0.15400618,0.2747258,0.18112418,0.1386454,0.3445563,0.2071477,0.113548055,0.058792483,0.28293568,0.12174713,0.053639222,0.14436108
0.21795203,0.25361067,0.23727453,0.24711503,0.23364314,0.16563664,0.49636528,0.27800223,0.32116646,0.11110192,0.1740854,0.17658286,0.19706558,0.15007088,0.14831668,0.14142784,0.082313746,0.10731752,0.122687094,0.1553114,0.12173828,0.06315673,0.08357787,0.119439945,0.15652372,0.061778907,0.0781278,0.10568492,0.053247456,0.0767245,0.15456198,0.112238325,0.03909277,0.042720247,0.15095513,0.14149185,0.046791334,0.048245713,0.11961207,0.15354848,0.0931728,0.05594666,0.08043723,0.046545822,0.115771554,0.060457375,0.052442543,0.07027985,0.0714791,0.056879424,0.07049874,0.1124958,0.11123426,0.08701457,0.12236825,0.0336742,0.14606884,0.09571916,0.03945872,0.15140802,0.07971493,0.09045117,0.12524092,0.09449128,0.115378454,0.08797599,0.1842853,0.19699278,0.1408039,0.2756018,0.18378045,0.13547039,0.29681242,0.25863287,0.071861416,0.123839386
0.1826432,0.3102334,0.40875393,0.0959079,0.4347778,0.22109658,0.2911399,0.32026118,0.3651771,0.13350517,0.3180297,0.19102806,0.080783054,0.12045617,0.19018662,0.17796569,0.1932904,0.16856971,0.06906702,0.044908162,0.13848819,0.21868555,0.09617024,0.12334966,0.067337245,0.12946445,0.1098822,0.11999379,0.072087206,0.10775111,0.035389904,0.13687162,0.1655468,0.07632998,0.092419356,0.044073112,0.11711909,0.11794913,0.0746905,0.090892285,0.04464033,0.08409621,0.094479606,0.08801127,0.09868274,0.064488456,0.06833532,0.090632275,0.16277689,0.14774488,0.08274357,0.06435513,0.12963098,0.111795746,0.029912336,0.13160934,0.12821607,0.16662884,0.1701486,0.042027466,0.09820893,0.18341002,0.09584896,0.07826247,0.101013064,0.17647684,0.12978679,0.09692019,0.14398137,0.20467111,0.31099185,0.16420895,0.25745624,0.11941297,0.19860658,0.18641612
0.23755074,0.32207426,0.39479843,0.23449627,0.42748803,0.16017005,0.4032648,0.4198467,0.29944715,0.1969995,0.16105697,0.21133737,0.28939006,0.15494639,0.22418171,0.058786556,0.13475132,0.20752436,0.16193776,0.13060434,0.09712076,0.12563054,0.10253346,0.1664979,0.09734412,0.0893348,0.17278837,0.13751368,0.025238974,0.07038481,0.1276176,0.11716506,0.10558948,0.052866828,0.0726744,0.15983976,0.17875227,0.042934947,0.06945729,0.16013707,0.13047281,0.06704442,0.046386376,0.15379599,0.043826524,0.058061317,0.11047055,0.15436248,0.11669783,0.12985264,0.1789732,0.062382206,0.0767849,0.1655394,0.091048814,0.09599989,0.19071174,0.14318068,0.11874684,0.111660086,0.13785763,0.18699287,0.19655685,0.09298452,0.17399453,0.26226982,0.12179989,0.10721559,0.3603879,0.15260804,0.13403358,0.13189222,0.23327984,0.108816415,0.116926685,0.09073713
0.33135307,0.2011678,0.3067694,0.108224,0.37645462,0.09190472,0.30055457,0.4059175,0.3212783,0.036365643,0.18916744,0.21089368,0.23941267,0.08682696,0.15813334,0.065966815,0.09483549,0.3078884,0.104702644,0.044821337,0.10125882,0.11677018,0.135972,0.14957936,0.09121392,0.08524813,0.1307575,0.10443355,0.051223062,0.06810132,0.11915701,0.081955016,0.06903904,0.07144691,0.1310174,0.06784035,0.08773788,0.03466355,0.06146861,0.069917224,0.12151203,0.038784973,0.052770354,0.0533615,0.11212468,0.051532406,0.06455821,0.030525273,0.040237404,0.08997533,0.029563349,0.10250117,0.11770656,0.027759757,0.111474775,0.13164894,0.053374585,0.12695968,0.15866205,0.084498964,0.15406998,0.09655673,0.14696151,0.23015341,0.059910055,0.2089879,0.24261458,0.19272533,0.26001957,0.28347704,0.2326099,0.10243646,0.2161893,0.2375101,0.037912365,0.13385499
0.19284758,0.2421859,0.35371196,0.14556155,0.24020568,0.16021055,0.28539443,0.44080192,0.17132428,0.17214143,0.077401526,0.20977591,0.11913416,0.16085501,0.0704799,0.23497719,0.0806336,0.094938554,0.070023306,0.17713423,0.06898031,0.09772612,0.14999758,0.09524741,0.051852327,0.10662315,0.114276245,0.099744864,0.06781081,0.11109575,0.081676066,0.16331032,0.09294209,0.05097874,0.11389274,0.115588345,0.09880444,0.08506335,0.06237212,0.116546646,0.09833669,0.052807953,0.043559294,0.15918311,0.13583176,0.042971086,0.10190904,0.053303283,0.09989847,0.13933474,0.056080822,0.033479143,0.09339112,0.084066495,0.1137468,0.045652434,0.19073284,0.11796387,0.052263588,0.048517145,0.124817155,0.1062456,0.113069594,0.04211229,0.18219817,0.06438338,0.073720835,0.105445065,0.08753547,0.16616182,0.25214258,0.22730432,0.36688188,0.37206057,0.13365348,0.20113555
0.34786582,0.25860325,0.2811531,0.27521548,0.42270398,0.08311839,0.29934692,0.29997045,0.33402774,0.053507164,0.2965441,0.22235185,0.24697942,0.077970006,0.24703856,0.08625001,0.12002159,0.29425317,0.20398359,0.07713507,0.07013801,0.075927116,0.1845215,0.28026965,0.10038323,0.051738106,0.06976699,0.063361175,0.23003234,0.13600764,0.04588956,0.049841546,0.06418298,0.07609109,0.09548653,0.048397373,0.046302296,0.063380785,0.14912042,0.04827813,0.046503425,0.10426993,0.08618962,0.047378752,0.07329704,0.16389187,0.08621405,0.06747335,0.13888541,0.097427435,0.08535783,0.1542608,0.08157263,0.1228884,0.18630779,0.07242143,0.15098447,0.2128285,0.08536263,0.0866194,0.22523908,0.08790713,0.11629797,0.12741932,0.06919426,0.2338496,0.20621835,0.15175636,0.28413832,0.25670815,0.19100885,0.13903114,0.20749395,0.22157371,0.02940689,0.10992015
0.33251813,0.295086,0.44740713,0.27691373,0.3971891,0.094294354,0.2793124,0.36574617,0.15693995,0.123650566,0.26121926,0.17681171,0.25837845,0.10660237,0.24584238,0.057059355,0.13003784,0.26045695,0.16176239,0.11722476,0.19032136,0.105837636,0.17930031,0.13196316,0.122327246,0.07763315,0.1793356,0.08002823,0.07793135,0.118117325,0.12442934,0.11611778,0.16477838,0.0565361,0.091646425,0.14070012,0.09386085,0.11539135,0.08281629,0.14790855,0.077125125,0.17090191,0.061611615,0.05004297,0.10166527,0.09184002,0.07204309,0.14059427,0.11102601,0.07419665,0.12356142,0.09748706,0.12826897,0.13172127,0.07322747,0.14659606,0.15785517,0.07706429,0.16276415,0.1939029,0.14093663,0.18005888,0.24608365,0.13926668,0.16766608,0.28819218,0.14156784,0.086798355,0.39299023,0.16365936,0.110745996,0.11690941,0.17384297,0.11817899,0.084915414,0.07795329
0.35453588,0.3306657,0.26550692,0.27226302,0.45551807,0.14283484,0.297038,0.393561,0.29793552,0.05357217,0.1778829,0.23167792,0.3266125,0.09887933,0.22689997,0.05782619,0.092358805,0.22346011,0.19514145,0.040650077,0.1669787,0.18936202,0.061564956,0.14228044,0.118990235,0.056431722,0.12236766,0.17569427,0.09317179,0.051552467,0.14331101,0.06183946,0.124161325,0.11163707,0.10241815,0.027531005,0.124092534,0.0760143,0.11312979,0.03827914,0.10532953,0.035901282,0.12570222,0.07122307,0.120124415,0.06665617,0.054335106,0.058724865,0.07845818,0.04994289,0.04091776,0.18459684,0.06595868,0.042648282,0.2033093,0.15132724,0.04086024,0.15549901,0.1438313,0.15154383,0.19139577,0.10207716,0.21386692,0.23024431,0.06182719,0.24786872,0.2998315,0.14477007,0.30944663,0.28780848,0.17314275,0.0734353,0.27793294,0.22597447,0.046963327,0.16457348
0.072693445,0.15486075,0.46997735,0.12172223,0.41529095,0.307969,0.32490346,0.25079742,0.29507127,0.1791792,0.2235266,0.195165,0.09229561,0.091399275,0.1739739,0.24670969,0.11627808,0.12005182,0.062007688,0.081421405,0.16116042,0.16516025,0.13751663,0.07126399,0.16018444,0.08815084,0.12653327,0.13466883,0.05059221,0.13810454,0.105316065,0.105645694,0.11101809,0.070765086,0.17609464,0.07012772,0.060618356,0.10223195,0.11478661,0.1784678,0.14179175,0.044348903,0.086605445,0.06933171,0.114094645,0.07315898,0.085322045,0.051989015,0.124506325,0.11164249,0.07556455,0.054155093,0.16847748,0.056004304,0.061547417,0.03160096,0.16487536,0.11581256,0.07552472,0.04697407,0.094184905,0.10504529,0.09678175,0.068348065,0.18943028,0.10987449,0.09552308,0.113034345,0.14941949,0.20931192,0.15173069,0.16084254,0.16903493,0.14011616,0.22474204,0.12709287
0.33815074,0.32679957,0.3464648,0.2993254,0.43147472,0.10192017,0.29814783,0.36437598,0.2631811,0.1602095,0.30215403,0.2023678,0.20673582,0.093602136,0.15897699,0.095393606,0.22830369,0.2953879,0.13878705,0.101663254,0.16995695,0.06409979,0.19125184,0.25819826,0.13386099,0.086934775,0.11980449,0.079829305,0.20249847,0.16136463,0.06060644,0.06613961,0.11518927,0.10520647,0.088079445,0.12838466,0.066420436,0.08108914,0.14303048,0.15113838,0.04298612,0.0971787,0.09014117,0.10601822,0.049595155,0.15783627,0.10000387,0.04663974,0.16323046,0.11976029,0.1051339,0.039340746,0.12160536,0.1038359,0.078903586,0.100833125,0.13277616,0.120746404,0.0790553,0.108240955,0.18567967,0.108317405,0.19402519,0.17748058,0.12873563,0.2870963,0.19381857,0.12122092,0.3580467,0.16015825,0.13231778,0.08312862,0.23215318,0.107524425,0.1044805,0.08314699
0.3150416,0.25639388,0.35910755,0.16441081,0.32520273,0.1445877,0.35225162,0.4106703,0.20793301,0.063246384,0.1766601,0.1949338,0.2979988,0.17743197,0.16961293,0.09399221,0.1015675,0.22246741,0.108402,0.05081114,0.13381284,0.12713683,0.096825294,0.111889176,0.106413856,0.11145284,0.1307898,0.10484969,0.070034504,0.052108824,0.14192013,0.06518206,0.09652163,0.06512309,0.11285465,0.06647313,0.12368422,0.05147201,0.07229451,0.08167382,0.10430819,0.06298014,0.06447196,0.062296335,0.11291011,0.059805527,0.0390699,0.07754399,0.055786375,0.07396738,0.045052186,0.13668776,0.08822622,0.040059816,0.13945323,0.08945958,0.042311415,0.16820984,0.1192653,0.1299869,0.16564551,0.08772611,0.15560438,0.12034035,0.08727267,0.14275394,0.2124258,0.17510706,0.22679445,0.24889033,0.26029578,0.08086855,0.28462246,0.21962425,0.07314384,0.15492706
0.36036888,0.2698573,0.31436044,0.21919855,0.42690182,0.11125643,0.33892053,0.43130067,0.32194167,0.06444833,0.23114882,0.21170297,0.33170724,0.08119917,0.19957136,0.07928446,0.13177492,0.31200027,0.1413879,0.06675664,0.10367808,0.12078244,0.1819346,0.19932494,0.13017347,0.048030686,0.18996897,0.083551444,0.09189437,0.044206336,0.15722789,0.082949914,0.10717736,0.059549626,0.13998598,0.09015727,0.121302314,0.05664396,0.048780285,0.11400943,0.09734518,0.102696136,0.0616837,0.066307046,0.13585022,0.050315127,0.07510202,0.119269356,0.0606826,0.07831099,0.10503279,0.16100344,0.09481483,0.1379074,0.15799275,0.07085266,0.11030724,0.16267067,0.08930652,0.15216884,0.20237741,0.13403042,0.16216289,0.13894972,0.09603889,0.26169068,0.20047602,0.18527603,0.29055798,0.23783113,0.17655398,0.09102407,0.28374967,0.14841011,0.06637479,0.10192186
0.2777628,0.2843773,0.3333705,0.17087357,0.35660854,0.14309339,0.34257016,0.41750836,0.20800632,0.11689083,0.16208437,0.15894473,0.23068452,0.22613603,0.16071656,0.10585127,0.07994627,0.18495727,0.12416137,0.1021164,0.08083252,0.13146994,0.0836747,0.12923387,0.07793907,0.12187816,0.06761181,0.06375834,0.15912765,0.10825129,0.09205187,0.04356805,0.11904254,0.07093737,0.09683996,0.104346536,0.061824717,0.050019372,0.095324904,0.14103997,0.048019577,0.06932237,0.101203844,0.051643007,0.075703695,0.051862452,0.06652428,0.091673784,0.07698354,0.06600172,0.13110346,0.09771303,0.052143645,0.13474421,0.092548005,0.046286967,0.10443552,0.13069725,0.109150305,0.15682656,0.13927916,0.114868596,0.14865254,0.07699291,0.17260368,0.20410141,0.13973694,0.13957605,0.21779332,0.23371938,0.18271777,0.24372986,0.29906285,0.19396202,0.14190769,0.16466554
