f1,f2,f3,f4,f5,f6,f7,f8
133.43779,140.96498,0.011638979,0.0007014341,1.4955882,1.3971777,2.1722627,1.1760551
95.76768,130.28995,0.014404327,0.00030189753,1.6925209,2.6886945,2.1484199,3.2116861
70.249084,70.8114,0.18082854,4.8213533e-06,1.1752635,0.88598555,1.6221348,1.3586711
161.66512,101.88035,0.0076575777,0.0002116892,1.6288012,2.149129,1.9484106,2.193003
28.814978,132.70882,0.00290067,0.01876674,3.0662532,17.133537,4.098578,15.476828
165.84662,95.2479,0.006770919,0.00014227629,1.8536973,3.667307,2.2545407,4.5822973
38.189365,137.16792,0.002083093,0.05714888,3.6269426,17.604918,5.169461,20.140764
201.92378,115.63958,0.004229635,0.0010148088,1.474328,2.3047092,2.0771282,2.1269388
129.32205,102.93928,0.03628391,5.749199e-05,1.6500275,1.9487722,2.0935526,1.7743083
91.794,147.51132,0.010977845,0.00018702613,1.4079792,1.7086632,1.8704029,2.9188807
187.11029,61.45652,0.00096194947,0.00036519766,1.9187981,6.4424515,1.9437044,3.6014183
154.81424,70.12856,0.013788044,4.8677128e-05,1.8336642,3.7784653,2.0568454,3.834894
137.65636,107.264656,0.012387425,0.00010150009,1.6571705,2.3604805,2.123452,3.9392579
176.17924,55.667698,0.0022157035,0.00021271573,1.8928481,7.3160825,1.9294591,4.9055524
74.80273,109.559105,0.032013178,8.0406666e-05,1.7865673,2.2684445,2.0392334,3.1964817
62.868423,170.58287,0.0061064563,0.034657035,2.0346012,5.0746813,3.1678598,6.4377913
196.54724,94.456314,0.0017898183,0.0014470617,1.7374117,4.580927,2.1926203,4.216446
132.20363,148.43738,0.008688986,0.00056336325,1.6868148,2.289636,2.3698835,5.9388614
130.19115,103.17629,0.019748291,8.677774e-05,1.8800043,2.4566245,2.152261,3.3925667
49.785732,126.25966,0.01223135,0.0011005732,1.8144227,6.407812,2.4158087,9.5632925
30.23612,130.68301,0.003853043,0.011075795,2.4358342,16.71178,3.3378072,15.32776
54.736835,150.5998,0.007955492,0.0032354195,1.7933481,5.459849,2.5037565,5.8977523
44.212852,142.90105,0.004547596,0.0040380093,2.010292,6.427467,2.642813,8.069808
28.90827,119.07286,0.0009089212,0.09546106,5.41669,20.12822,6.572603,9.645346
131.48036,133.52583,0.009269973,0.00020442407,1.6718642,1.1264492,2.1718097,1.1003232
130.36346,132.39,0.014115284,0.00025245216,1.7170224,2.2177866,2.1995058,3.5060613
45.70309,150.03102,0.0054860315,0.0071443715,2.00008,5.645191,2.8424757,6.082723
148.85054,150.90182,0.009477705,0.0013430052,1.865416,2.4421718,2.6498437,3.9996202
20.952316,81.45135,0.00047064823,0.021762734,7.4052496,30.363588,7.9478755,27.893805
95.46007,149.34967,0.010100266,0.0007247196,1.7367167,2.9850771,2.2726686,3.920211
14.660158,52.775864,0.0007303357,0.011797428,10.782715,64.123634,11.289872,51.494812
148.35516,161.10687,0.009250959,0.00029043356,1.1367754,1.0082567,1.8137431,1.5424852
69.30936,141.70547,0.013218473,0.0009569724,1.7300657,3.706409,2.258234,4.9093533
113.45499,175.59651,0.0097384555,0.008353333,1.5298647,1.4396785,2.4598227,1.3990779
167.49713,154.1176,0.0092687905,0.001037558,1.791083,1.3588146,2.4393039,1.9783672
29.444256,123.27409,0.004485776,0.002770106,2.2500482,10.659816,2.605735,10.736579
53.87531,158.97163,0.006757538,0.007941776,1.8849962,6.995405,3.089059,9.514333
78.80203,141.95226,0.012635192,0.00047514835,1.5394001,2.2664645,2.2578022,3.3286097
50.534325,125.15877,0.01760621,0.00041374896,1.8066745,5.046367,2.2281015,7.957346
177.4872,85.304276,0.00259616,0.00029852655,1.775534,3.8214686,2.0962396,3.5543594
130.2762,130.70656,0.008477649,0.00023714038,1.8123231,2.1196327,2.2382562,3.4466078
141.43253,131.77144,0.014422864,0.0003010167,1.7588948,3.541105,2.4820368,6.849669
87.26926,136.09244,0.020695161,0.00031889146,1.7754217,3.6967442,2.2604373,4.681538
171.00847,146.99832,0.008837432,0.0008256369,1.8241898,1.6872946,2.6318066,2.035755
96.94013,157.90034,0.008889556,0.0046970844,1.7140937,2.3622835,2.547985,1.9840688
169.85123,116.32133,0.008415083,0.00036790635,1.7177156,3.2335799,2.3081696,5.1954656
117.73595,140.39417,0.011733344,0.00068191026,1.8350263,2.9925842,2.618714,4.2082653
97.26092,125.48636,0.032902252,8.930763e-05,1.5415102,1.2846303,1.8066726,1.6062769
100.74386,137.63728,0.015142769,0.00029783777,1.8044206,3.4730978,2.3106794,6.3537135
112.80083,138.00264,0.011738728,0.00039396682,1.2679985,3.3512108,1.8762821,14.594569
178.41232,106.167336,0.004694651,0.0007023414,1.8372941,4.456114,2.4306483,5.497608
48.73799,142.04199,0.0070211096,0.0012140141,1.8098018,4.8502665,2.4186583,6.906065
149.03506,123.929184,0.0081059635,0.00027789673,1.8143905,2.2111661,2.3013763,3.103108
95.71239,135.40306,0.008974642,0.0005255408,1.874853,4.0038557,2.5835555,7.907189
110.957016,142.6296,0.010929356,0.0006255905,1.6757789,3.0765514,2.4969432,4.828292
51.023727,154.57141,0.009087592,0.004161007,1.8483396,5.4799466,2.6629214,4.9814496
15.137122,68.48711,0.002060771,0.0070445472,6.396866,34.820145,6.35869,23.489742
105.88032,142.6714,0.004539301,0.0005746815,1.1576324,1.7545038,1.949101,5.066147
73.703,135.67094,0.0103570325,0.00076021085,1.6365165,5.412205,2.4494865,10.984763
30.575655,117.57355,0.013947646,0.0013690259,2.1271167,8.011081,2.3487864,9.602377
36.29048,140.15851,0.006436517,0.0020336509,1.7906127,5.600947,2.582997,5.0870943
29.385942,112.61811,0.0008010566,0.08949234,5.873373,23.2241,7.1514907,24.871923
50.19692,126.92453,0.016767174,0.0005191631,1.7763231,2.9452066,1.9258312,3.3722394
124.48105,116.856415,0.019305598,0.00012587839,1.8902364,3.0240016,2.2328956,5.222445
128.02089,136.94539,0.0072231293,0.00035109124,1.6254562,1.222475,1.8806217,1.2127023
33.344654,116.22563,0.000722309,0.1291693,4.3141427,25.555498,6.7087936,34.658073
65.94841,139.90881,0.011061868,0.0021526483,1.9849675,8.820843,2.7875192,9.831432
146.51747,155.33478,0.013863713,0.0012042125,1.5665022,2.8222263,2.5208635,3.9293833
135.74944,107.07155,0.011651814,6.476376e-05,1.57913,1.343032,1.8494109,1.7477835
72.3129,117.474,0.014649093,0.00041057004,1.9013141,5.7810874,2.5066476,7.003157
115.78084,173.0237,0.01274862,0.008652945,1.65455,2.4111977,2.9234343,2.8246806
28.79256,76.94943,0.0001322627,0.19201829,14.660614,135.87476,20.470915,275.64426
105.71377,137.1607,0.011150341,0.00034495196,1.8689666,2.8523433,2.3020866,5.390022
42.680447,117.3077,0.0005321602,0.16958708,8.874405,33.779083,11.252958,32.777416
116.219246,167.00185,0.008633425,0.002483189,1.7393599,2.8480873,2.6754007,5.8456526
27.623432,89.20326,0.0002860129,0.120434426,11.3458805,60.702854,15.26504,58.684383
126.418785,148.51103,0.01053232,0.00083280273,1.8314244,2.2594006,2.5021198,2.669457
177.12704,137.82234,0.0052888095,0.0014082922,1.6651026,1.3316827,2.1732304,0.9202688
26.83778,90.47027,0.053672045,0.000115950905,1.7745718,3.7138274,1.9363952,3.103521
61.63378,157.08038,0.007912427,0.0044649905,1.8601524,4.225108,2.7115443,5.213603
47.584644,79.65108,0.1091439,2.3835235e-05,1.5952319,2.696556,1.8745747,3.6485183
53.35793,137.41637,0.008055478,0.00088924833,1.844856,3.7089508,2.1150844,3.4107456
108.95199,139.27876,0.008049041,0.0008548763,1.6769745,1.9213742,2.2093234,1.5176957
48.728634,131.15535,0.014695446,0.0005060037,1.5988549,3.3226898,1.8719344,2.9013214
80.58485,144.3189,0.008926432,0.000787384,1.6340615,2.1631088,1.9754176,1.6941556
173.41318,147.20985,0.007612924,0.0012886788,1.7070464,1.8622336,2.539619,2.8584356
48.96173,133.62473,0.009308726,0.001220723,1.7832049,5.0920897,2.2936606,5.868872
149.88329,124.110916,0.014096737,0.00018855598,1.459253,1.8028567,2.1273198,3.514655
70.31115,134.75838,0.0096757915,0.0010244714,1.7947162,4.1255355,2.365188,3.9259129
109.13621,143.77919,0.008025577,0.0010337763,1.7469436,2.8557718,2.3514159,4.1019597
148.87978,179.38072,0.019636314,0.0046150484,1.631326,1.608736,2.8595786,1.7836456
13.475369,44.63405,0.0024207633,0.0021668673,8.908348,43.309937,9.516505,50.81157
87.729935,165.14185,0.007352452,0.0042062863,1.817396,4.112324,2.831509,8.098316
60.845814,152.48724,0.0077373385,0.0031629999,1.760911,3.3759487,2.2230995,2.6426845
111.36943,166.33127,0.010815273,0.0032892227,1.6307764,3.540632,2.796941,5.1687756
105.452675,151.57878,0.010353158,0.0019768078,1.7336851,3.4720042,2.617468,3.9125264
156.86794,131.64342,0.0060239835,0.00040449036,1.8275845,2.2180524,2.336343,3.3269572
41.213074,120.22442,0.016133904,0.0007829798,1.8692487,7.7181854,2.2053208,8.58167
41.60356,142.27458,0.005946259,0.0039371117,1.8270001,5.5877357,2.6383986,3.7190857
86.38024,181.7221,0.0061646802,0.19010785,2.244289,1.8049256,4.3535833,0.58713925
104.097305,146.92839,0.012203386,0.000457161,1.7316743,2.517036,2.4606104,4.296144
51.713577,148.26326,0.0074971123,0.0049495036,1.8513285,6.4697013,2.851423,5.7836375
142.61275,154.26202,0.010524194,0.0014602608,1.7281611,2.0585709,2.5590956,2.750684
117.05428,164.10909,0.007942508,0.0024109285,1.6715811,1.8506775,2.3392873,2.2311788
156.70708,95.94914,0.00602296,0.00013136202,1.7868556,2.157109,2.1077287,1.8321505
51.54191,124.362946,0.018140197,0.00044902167,1.8899273,4.475384,2.2332954,5.5308676
137.94156,152.0654,0.0104971435,0.00075376034,1.772607,1.9688995,2.691164,3.3190246
37.331413,89.00269,0.121248364,4.416704e-05,1.5159322,3.2246246,2.0001829,4.092044
138.7898,137.28848,0.007382701,0.00046133331,1.7997125,1.9877263,2.3681056,2.8269117
49.610752,155.72104,0.009359807,0.0053967037,2.0549843,7.9525013,2.9334185,10.148407
78.6844,138.15414,0.011464308,0.0005839003,1.7464533,3.1028855,2.333768,3.6754563
61.247017,136.6078,0.026456118,0.0002944337,1.7362238,4.909141,2.2072668,7.2740235
48.919228,142.94174,0.004990697,0.0024320616,1.84893,6.156502,2.4241376,7.941894
136.05661,103.59487,0.027119786,6.994274e-05,1.6162553,2.9740825,2.435645,5.5592103
89.24912,168.19464,0.008181443,0.007867025,1.5355934,1.8250529,2.2934952,1.2329884
163.5696,169.90286,0.017217904,0.0014320943,1.591225,1.2383168,2.7429469,1.7816626
62.756886,108.4385,0.02055957,0.00020200014,1.7520993,3.6692576,1.9915395,3.4899895
50.630608,131.4522,0.014389655,0.0005181034,1.5272119,1.4615792,1.982595,1.0800371
177.4847,157.8263,0.011326989,0.0012014045,1.498139,1.7682471,2.6290689,3.5446916
61.381138,133.39856,0.009581735,0.0011202361,1.7158145,2.541508,2.0977857,1.6761006
151.83286,105.43718,0.0106910765,0.00017215808,1.9844972,2.8122957,2.2287173,3.4707363
220.49693,73.03061,0.0009924769,0.0073985853,1.8485268,5.9760356,2.225885,1.9415134
161.62596,116.66313,0.0069492063,0.0003773835,1.7479616,1.8444709,2.2861087,2.2419622
165.45154,60.514584,0.0060678027,9.3241535e-05,1.8193154,4.372472,1.8581343,3.619432
148.01022,64.79684,0.020011675,3.1385156e-05,1.5484704,1.5684519,1.8768072,1.2933921
162.46643,65.836136,0.012318939,3.935231e-05,1.6469289,4.33736,2.188138,6.113462
88.86554,132.4178,0.008927247,0.000407007,1.267644,5.7949786,2.2556977,13.408887
164.66515,105.664955,0.005265951,0.00025257136,1.8661963,2.4807124,2.1501112,3.4259498
188.47371,92.83116,0.003008763,0.0010214448,1.6570565,4.9944677,2.1870825,4.1142716
180.70142,63.48122,0.0017008086,0.00031005012,1.7022173,4.953533,1.8986402,3.2734945
124.84444,96.82502,0.019377103,6.71347e-05,1.6845148,2.2200623,2.0133219,3.014692
112.79893,118.08435,0.016138595,0.00016548236,1.8569196,2.480269,2.2099564,3.5756786
182.494,95.18591,0.0026051304,0.00043812062,1.8976172,2.7680213,2.18455,2.3952026
188.24567,78.957504,0.0019945404,0.00035077333,1.8345604,4.094266,2.1793108,3.3206358
140.4922,105.98445,0.014572581,0.000103606115,1.7436925,2.3726869,2.028255,2.7484941
179.75896,77.97548,0.0018052857,0.00035116408,1.7399652,3.4010413,2.0259905,2.087069
164.43726,150.26736,0.00825429,0.00075682,1.704897,2.2506816,2.3940024,4.5023513
63.68089,95.75576,0.08121895,5.2154064e-05,1.6737819,3.0238836,2.1231987,4.6181593
181.94762,44.328056,0.0013655226,0.00018615855,1.8189819,9.887796,1.8984216,5.273883
146.53386,120.14943,0.007369618,0.00017125077,1.6270865,1.7166432,2.1296642,1.6144574
145.8923,70.96789,0.025850952,4.1617288e-05,1.7307494,4.156835,2.0382724,5.8061137
97.18166,106.787445,0.025231075,8.348624e-05,1.7327873,2.2934487,2.061041,3.0468771
73.144424,67.61524,0.18457773,5.788273e-06,1.2841561,0.8226777,1.813434,0.5962287
157.12616,105.70011,0.006163071,0.00019215875,1.6739386,2.4436498,1.8769431,2.5160513
169.1826,52.458134,0.0022099218,0.00014861424,2.0002072,8.0452175,1.9010019,4.234914
155.43301,120.18901,0.0074544153,0.00032459365,1.7776843,1.9929873,2.2662897,3.2099094
187.71875,42.476868,0.00081053376,0.00014131599,1.7126732,8.613776,1.9047285,5.0073547
173.76282,42.943737,0.0022390783,9.589725e-05,1.9584906,7.358672,1.7841544,4.018254
171.67946,166.83472,0.015915435,0.0024815532,1.613687,1.6105094,2.6397462,1.6457335
93.18165,167.47888,0.0102661755,0.0059853727,1.6661886,2.7685535,2.6219182,2.3317
160.74953,73.195175,0.007799288,0.0001003676,1.773558,3.4574628,1.9890338,2.3141823
147.13907,117.7387,0.010099858,0.00015811788,1.8710742,3.4952643,2.2527294,6.7870755
85.26597,145.95096,0.011597048,0.0017693772,1.7003152,4.5227323,2.4940763,6.670771
181.38339,92.03635,0.0038008194,0.00034495196,1.8742311,4.119654,2.268169,4.3988137
160.2688,82.162994,0.005644719,0.00016726388,1.8427154,3.533598,1.9852393,3.5677872
185.33244,39.332546,0.0010012388,0.00016708506,1.6608448,10.969321,1.822769,4.650138
190.41806,108.5206,0.0028374395,0.0009160969,1.871716,2.6735916,2.479182,2.8171198
190.04857,38.863438,0.00039711595,0.0002643532,1.9007968,10.035751,1.7412934,3.67087
210.61212,87.805016,0.0012768209,0.0034586985,1.5337157,4.03616,2.1489103,1.4605559
182.80429,79.932175,0.0030491948,0.00039315884,1.4315934,11.5273,2.297066,13.672194
168.79431,81.52854,0.0032343864,0.00028797652,1.8745421,4.4960437,2.0815387,3.3711238
184.03111,82.26111,0.0038908622,0.00028074448,1.8231238,6.546546,2.2179108,6.1374664
194.95372,79.74601,0.0014916759,0.00087740686,1.7445347,4.222271,2.1394446,2.331824
136.76785,100.40837,0.022561204,4.469686e-05,1.7834244,1.7236478,2.0119238,2.778696
169.16878,145.73596,0.010245254,0.000851459,1.700034,2.6077123,2.5888815,3.0944731
77.069786,60.269478,0.16142209,3.8610565e-06,1.3801935,0.7613204,1.7030946,0.6209356
172.63634,152.31955,0.007892202,0.0012890763,1.6229968,1.7794486,2.2676785,2.3299649
161.76508,42.903267,0.0027931135,7.092953e-05,1.8956071,5.6736236,1.689609,2.223494
201.22731,60.737766,0.0005690257,0.0017088188,1.8881123,6.596613,2.0850146,2.7041624
153.22911,86.95195,0.0084340675,9.0128844e-05,1.7317257,3.0691922,1.9367031,2.817657
151.35379,42.94345,0.02156074,1.7404556e-05,1.3356719,3.205118,1.5245199,1.5574002
174.31696,40.808525,0.0017063817,0.00014258093,1.8570772,9.758048,1.7544391,3.1516542
87.91242,96.537674,0.06333436,3.3047465e-05,1.6892933,2.115613,2.2009892,3.4645803
152.60185,49.664337,0.0153009,2.2364988e-05,1.7463645,3.8087893,1.7421957,3.1204193
169.75473,37.71678,0.0048777065,6.942616e-05,1.7356482,7.8909373,1.9071143,2.7020552
168.60896,50.016987,0.0026902258,7.526742e-05,1.8415109,5.3591533,1.6334784,3.020683
191.19104,79.61731,0.0016567111,0.00062086846,1.730611,6.3960786,2.1359138,4.365059
164.34431,88.39491,0.005691658,0.00014119678,1.8689423,3.065084,1.9339228,3.1578102
191.60027,110.92119,0.0032769542,0.0011084742,1.8203483,2.440635,2.2672586,2.898636
173.54427,93.9718,0.003748238,0.0002768967,1.7861494,4.202321,2.2137737,5.3268914
127.511566,144.35596,0.009450346,0.00092196465,1.3567448,0.8624003,1.7081447,0.6433701
80.13604,153.14389,0.00769494,0.002678315,1.7139273,3.3129067,2.549506,4.5549464
142.8362,148.97221,0.008085957,0.00044686263,1.5869114,2.1804578,2.215621,4.5350323
76.110596,173.23079,0.012346069,0.008524279,1.7883744,3.336906,2.8707423,2.9022305
44.071003,136.81201,0.011191934,0.0032618907,1.8780752,9.168208,2.4340618,13.655171
36.74493,145.7201,0.004230301,0.010992229,2.2299783,8.868899,3.0340347,7.9288383
85.35135,146.833,0.009651711,0.0010540419,1.6707294,2.5496356,2.4295235,2.5165884
62.223167,145.20215,0.01502656,0.0010735194,1.6013995,6.7191796,2.372212,7.9365644
86.819695,171.0204,0.007542193,0.014405714,1.7267921,2.9512064,2.4664161,3.1128585
196.82669,147.92166,0.006687939,0.0029218858,1.9042368,1.6554633,2.6644967,1.9263506
71.57657,120.50188,0.013819337,0.0004140536,1.871892,6.783758,2.4492214,12.243037
156.98302,163.53217,0.012921533,0.0016726719,1.6309811,1.5977118,2.5245647,2.5152664
104.2648,184.82724,0.012712827,0.021347,1.5833033,2.1207557,2.6570182,1.8307045
45.168938,155.66168,0.0049284897,0.013152129,2.210406,6.981662,3.0325327,7.0662465
123.41398,144.07957,0.008419037,0.00075764785,1.6942208,3.7892826,2.5717587,8.203382
101.78033,127.35814,0.01258869,0.0002473328,1.8768125,3.3639197,2.4529507,7.5952954
171.5245,152.39049,0.011294614,0.0007240574,1.5443075,1.7976844,2.3901584,3.1550834
110.687645,165.78316,0.012237678,0.0031942858,1.6185013,2.6821036,2.7004697,3.1405814
38.89513,140.06894,0.006511599,0.002172629,1.9921052,4.7673335,2.5902665,3.7391238
160.00027,185.0592,0.013880184,0.022511562,1.5255538,0.8987831,2.780398,0.749056
70.400505,145.07118,0.010434668,0.0011932916,1.7589148,3.4883778,2.5094678,5.5986257
172.7963,163.30708,0.011024138,0.0046289694,1.6402534,1.0682544,2.434519,0.90626276
104.67233,131.59322,0.015213748,0.00026272403,1.8544054,2.2291653,2.2628362,2.8293493
86.931335,135.15552,0.011476716,0.00036017763,1.6123005,2.7676373,2.1399643,4.2278075
209.81755,151.06488,0.0084051,0.007642799,1.7221581,2.005371,2.8713248,2.348557
164.2056,96.37063,0.004395306,0.0002373457,1.6545317,2.3992867,1.9926404,1.8967685
123.9538,134.47432,0.012178918,0.00042339828,1.8568865,2.889406,2.3205543,5.3772554
104.56268,155.3121,0.009204507,0.0013967752,1.7170817,2.0226314,2.2452323,1.911105
65.47697,175.48294,0.0064810812,0.017666195,1.4127256,2.543902,2.545297,1.362844
166.91522,186.03787,0.019916683,0.008212341,1.6160862,2.2661393,2.9478316,4.326759
38.40189,137.68724,0.00438122,0.007898125,2.1414526,7.2839556,2.970547,8.900876
143.81805,161.21706,0.010504971,0.0013028913,1.7924224,1.5965,2.448711,2.261959
97.15353,127.803925,0.012791286,0.000338614,1.8890215,3.3135571,2.4209933,5.5977163
179.36533,129.2431,0.00696675,0.00071814324,1.8104236,3.1462138,2.4553804,3.4834616
109.443565,176.13966,0.018856924,0.004205836,1.6391431,3.4350598,2.8530943,3.8935626
136.12555,177.95523,0.014003187,0.023423871,1.6001472,1.546965,2.6350505,1.5334784
102.29686,132.74048,0.015683632,0.00020468897,1.6754287,1.4070492,1.9702849,1.2510847
100.05727,150.75146,0.0096327765,0.0019231638,1.7443327,2.2811239,2.394742,2.7451065
187.58102,157.25833,0.009678751,0.002014266,1.5353434,2.2085357,2.5856867,3.3523664
42.20817,156.66171,0.007488072,0.012725903,1.9813036,7.166768,3.1566682,5.411919
175.81035,91.15205,0.0034590762,0.0002608564,1.8707737,3.0072436,2.082874,2.9868453
174.703,138.35817,0.007328858,0.00094062753,1.8099507,1.9424177,2.3829918,2.7816708
140.63736,135.73804,0.007036458,0.00031157996,1.368521,2.2320914,1.7460343,4.006355
89.00235,175.02975,0.008462211,0.009099801,1.5827312,2.7610168,2.4705133,2.6730928
174.48862,139.00969,0.0066647334,0.00069848035,1.5997902,1.6740242,2.3858335,2.122105
180.70438,152.86559,0.009431442,0.0016684466,1.7671125,1.3061172,2.5922322,1.335782
68.98675,170.56108,0.0053743324,0.009398235,1.501525,2.195088,2.178163,2.1454484
164.11859,145.12636,0.0063532293,0.00074919726,1.5846367,1.2984031,2.1023812,2.2075875
194.4055,147.118,0.007203728,0.0015692844,1.6428453,2.78806,2.5085602,7.7644014
115.87776,127.22861,0.012085011,0.0002250274,1.8013794,1.834481,2.1135824,2.0961173
62.832157,156.30606,0.0073051355,0.0047857296,1.7591039,3.5426419,2.4781678,3.77511
177.77649,124.58247,0.0057436726,0.0009241236,1.9053159,2.9708905,2.4958637,2.7575011
69.246826,177.68568,0.01047191,0.008238799,1.8148007,5.037589,2.959358,8.152233
188.02463,144.23679,0.0058208704,0.0013708671,1.8526722,2.03404,2.4772694,3.003413
72.59677,148.66786,0.010409216,0.0017207265,1.6751631,4.0389085,2.3979902,3.2864263
160.33109,119.70375,0.005364895,0.00031850734,1.7469314,1.9351472,2.2050142,2.5456748
91.341965,146.92783,0.014997244,0.0005881389,1.7234443,3.4587042,2.4518738,4.4555817
173.78723,100.03855,0.0035819612,0.00028280416,1.8137034,2.9485168,2.2380977,3.571299
157.93538,114.560936,0.003670166,0.00023415353,1.6640087,1.2968367,1.8862343,1.2257167
175.3557,78.042725,0.0022515159,0.00020766258,1.8544018,4.206902,1.9417118,3.6314962
182.10812,98.62146,0.002611339,0.0005775624,1.6922116,1.963284,2.0279098,0.9947612
96.392975,69.67355,0.1705248,3.6358833e-06,1.361324,0.8229141,1.7384305,1.1394492
171.48369,110.24278,0.0044148965,0.00061687495,1.8005173,2.0524235,2.2156768,1.4102745
189.51076,60.892483,0.0013709664,0.0006619228,1.8275845,10.748424,2.2336073,5.9615436
209.57231,140.17596,0.0054781735,0.0046568974,1.6652567,1.3481747,2.5307584,0.9703849
170.59209,90.12961,0.0033053658,0.00023485554,1.8410258,4.631674,2.0846307,4.818996
208.85834,116.06196,0.0030187867,0.0032736792,1.879466,3.3072617,2.4999528,3.0964975
191.12027,65.21601,0.0016255081,0.00040323866,1.7661529,7.7427163,2.1861694,5.205671
164.15494,105.94315,0.0061344802,0.00041833852,1.893267,5.2149816,2.3514667,6.9637833
177.42734,63.860157,0.00228559,0.00021778875,1.8677839,7.777828,2.0399811,6.6056986
149.18779,145.37283,0.014077008,0.0007923179,1.6902643,3.1554055,2.667593,5.9825735
137.62914,88.89978,0.02441315,4.4001474e-05,1.787001,1.7980686,2.0254374,1.6603179
173.05894,115.8541,0.0045182607,0.0004214512,1.700486,2.2344854,2.1501324,2.5914116
154.68077,135.81036,0.010042667,0.00039109256,1.643622,2.925759,2.3487942,4.956371
197.2886,96.62155,0.002257347,0.0019261638,1.6512328,2.0866783,2.0744946,0.6876607
190.67685,112.96413,0.0036290288,0.0010744863,1.457977,2.433394,2.0969875,1.4253961
213.34172,75.563934,0.0012390912,0.0032826199,1.6126933,5.2284293,2.2180653,1.6053679
183.38118,124.27435,0.00526913,0.0013872518,1.7760854,3.2086055,2.6779957,3.3671162
177.87971,143.19455,0.009089142,0.00070973235,1.8742903,3.102235,2.6344082,5.780663
169.14046,63.010574,0.0036682687,9.9904006e-05,1.705005,4.6332994,1.9853152,3.2668426
201.70227,95.329796,0.0022859275,0.0022088422,1.8352449,2.5392914,2.285621,1.0557847
138.83273,159.71988,0.009480745,0.0011902518,1.7007664,1.762543,2.4784195,3.0003555
132.4419,96.24976,0.036198318,4.0782823e-05,1.537229,1.9192758,1.927945,2.540593
124.11392,132.02454,0.015394887,0.0003837612,1.7089928,3.3657815,2.4467237,4.9157577
203.55426,77.04468,0.0014014741,0.0037893455,1.7502025,6.0177975,2.3545866,2.3920212
178.40784,159.76712,0.018391907,0.0035190582,1.2616044,1.0551022,2.136014,1.7486925
149.28412,87.73487,0.011615138,5.524026e-05,1.7037919,2.5991118,1.865862,3.4940383
168.26422,88.9671,0.0038558643,0.00028000274,1.8367097,3.648953,1.9534553,2.7922478
146.10796,60.66722,0.024820417,2.5404825e-05,1.6500214,2.0711615,1.7704782,1.2962428
166.8523,109.01483,0.0053775413,0.00038634407,1.7945673,2.8275461,2.1843047,3.1408293
165.8189,52.917854,0.0038559437,0.00010973877,1.6283615,6.148049,1.7393115,2.4961371
213.96046,117.96001,0.0029070775,0.0044512018,1.6552833,3.1153283,2.5119574,4.1889296
178.50638,136.66776,0.0061030984,0.00089948706,1.6771096,1.7198056,2.3097718,1.218032
211.8427,140.75766,0.006147057,0.0034203264,1.5980119,2.610993,2.6484869,3.6926436
193.83243,87.81974,0.0023170314,0.0007581115,1.6101817,4.035539,2.2364836,4.030772
176.46628,65.93665,0.0028145611,0.00020727183,1.7914026,5.28222,1.9657173,2.3906991
127.79037,120.048096,0.011775236,0.00013154083,1.7805121,2.028986,2.2024925,3.481024
109.60508,157.76187,0.014567396,0.0019099513,1.6671779,3.1821532,2.696006,3.7056582
157.94283,120.40885,0.0075259805,0.00025695562,1.7123467,2.342895,2.239036,2.5181172
175.67632,122.99463,0.007295072,0.0005844169,1.7676255,3.021194,2.3771648,3.273412
196.36081,178.4092,0.013545066,0.007085277,1.625902,0.6960027,2.7850723,0.7232749
208.77197,104.876785,0.0026363235,0.0028738843,1.677012,4.0690846,2.3252125,3.0862098
201.2956,65.208725,0.0009751022,0.0015816159,1.8806583,6.074042,2.2873256,3.1259143
128.09087,101.15822,0.0278535,6.275044e-05,1.7776372,2.2854686,2.0505185,2.911072
181.24677,134.97037,0.006404519,0.0007933047,1.7965069,3.4812846,2.71604,6.6818852
176.07812,83.748116,0.0057376325,0.00022523933,1.6769745,2.5538917,1.9188805,3.6785135
166.64899,121.62807,0.0057421327,0.0005397333,1.6743733,1.3215156,2.0301914,1.2535636
192.33229,84.25102,0.0014492273,0.0009492503,1.7266659,8.847768,2.1924763,7.7565928
119.155785,130.42844,0.018351566,0.00047505563,1.5800018,2.6020968,1.9792829,5.76079
125.611275,148.72906,0.010790139,0.0010088219,1.8103296,3.479009,2.6226473,6.8718553
144.579,108.588905,0.015554736,0.000117222466,1.8047976,2.3549535,2.2197714,2.5070033
173.86009,81.930176,0.0021986763,0.00018107229,1.6480097,4.5832915,2.0165832,5.2424417
180.21274,93.89075,0.0025002162,0.00042029883,1.7926009,3.2422986,2.076578,3.1965644
150.86066,130.25423,0.008398324,0.00038390688,2.0422459,2.6880443,2.5575469,4.6822405
168.31035,148.61842,0.009437929,0.0010452204,1.8240992,1.9798055,2.6686285,2.8690538
191.60515,113.226974,0.0029028854,0.001185298,1.4985901,2.6166677,2.0245204,2.567407
175.86992,101.734886,0.0028683643,0.00037089322,1.4927133,3.16309,2.1879754,2.3845844
218.32187,99.78211,0.0019121866,0.0054921373,1.5811366,3.5522177,2.387269,2.2094054
182.70613,85.85384,0.0020902257,0.00029026138,1.6798407,4.7469993,2.0232234,6.8658648
188.03688,85.18674,0.002778133,0.00050561293,1.7768334,5.746685,2.3485837,4.1557117
174.65636,105.07583,0.0052033467,0.0003464222,1.9219865,3.6278207,2.4578648,3.8983965
170.93462,139.28807,0.008179069,0.0009253025,1.8038833,1.8701841,2.4470289,1.9903488
