f1,f2,f3,f4,f5,f6,f7,f8
44,50,0,0,1.1666673,0.96032333,1.0555573,0.389682
105,69,0,0,2.5000012,1.5311582,1.8333327,1.4719604
27,57,0.11111111,0,0.7222226,0.32772803,0.7222226,0.3896791
52,33,0,0,13.888889,13.024195,0.277778,0.2509246
45,67,0,0,0.6666673,0.2981413,1.055554,0.64692926
72,32,0.11111111,0.11111111,3.9444447,2.7032225,2.277778,1.9710876
142,119,0,0,5.277778,0.85418415,1.0555553,0.6116157
244,134,0.11111111,0,2.1111126,1.1287498,1.0000006,0.7302964
118,111,0,0,1.2222227,1.0470412,0.55555534,0.27216536
78,85,0,0,5.4999995,2.105549,6.4999995,4.5983086
2,95,0.11111111,0,2.0555565,1.3402592,0.88889056,0.91084033
114,145,0.11111111,0,2.166666,1.3123348,0.99999934,0.6992059
141,17,0.11111111,0.22222222,3.7222226,4.4493027,5,2.319004
22,125,0,0,2.277778,1.8063672,2.4444447,1.3443986
229,102,0,0,0.88888866,0.7200823,7.944444,5.425934
230,117,0,0,3.2777786,0.92895794,1.4444433,0.86066324
80,77,0,0,1.388888,1.0628399,0.6666667,0.5577739
248,103,0,0,0.9444434,0.57413447,1.1111113,0.9349196
228,22,0,0,1.1111107,0.8606628,1.3888887,0.9756292
228,42,0.11111111,0,2.055556,1.5551584,4.333334,2.2310944
109,111,0,0,1.4444447,1.0886633,1.5000006,1.471961
19,62,0,0,11.222222,0.8860996,0.6666667,0.36514628
78,128,0,0,1.1666673,0.88819444,1.388888,1.1238163
170,121,0,0,2.166667,1.8348485,2.7222223,1.9254632
58,48,0,0,2.277778,0.250925,0.27777734,0.25092447
179,133,0,0,2.3888886,2.3796985,0.8888893,0.7503084
103,65,0,0,1.277778,1.0835457,1.2222214,0.91083974
114,129,0.11111111,0,2.055556,1.1434174,0.77777606,0.88610685
11,62,0,0,0.88889056,0.5018489,0.72222394,0.3896814
41,101,0,0,1.7222214,0.9289575,2.0555542,1.5551577
121,102,0.11111111,0,2.9444435,1.8549231,1.222222,0.86066246
220,111,0,0,2.555555,1.6555178,2.2777774,1.5974522
219,132,0,0,1.4444447,0.65546167,1.1111107,0.7503098
241,70,0,0,1.0555559,0.71232605,4.1111107,2.7541208
186,98,0,0,1.2777783,1.1816506,5.944444,3.0798028
209,70,0,0.11111111,2.222223,1.8216797,8.777778,3.4619644
54,133,0,0,4.3888893,1.705111,1.2777773,1.2186816
91,64,0,0,0.94444466,0.71232474,1.0555559,1.0201671
22,87,0,0,1.8888899,1.2590423,1.1666666,0.62361073
87,146,0,0,0.944444,0.6116159,5.111111,4.712474
54,126,0.11111111,0,2.7777774,2.6970487,3.3888886,2.2746582
38,94,0.11111111,0,1.3888906,1.0417213,0.88888806,0.7793629
147,34,0,0,4.611111,4.154872,0.7777786,0.7793621
112,38,0,0,11.055554,11.074329,1.111112,1.0680542
151,101,0,0,9.611111,6.5367904,0.5,0.34960347
169,131,0,0,2.3888886,1.8668654,9.222222,2.1152062
70,38,0,0,1.2222227,0.2721662,1.0000006,0.76011634
47,96,0,0,0.94444466,0.5741338,0.8333333,0.75277233
109,100,0,0,0.944444,0.49065506,0.44444466,0.40368706
136,45,0,0,1.222222,1.5444059,2.0555553,1.5263131
93,67,0,0,1.7222208,1.3891102,1.4999994,1.1879022
53,42,0,0,3.2777774,0.71232545,0.611111,0.534027
191,107,0,0,2.0555553,1.5263124,10.333333,3.0110908
39,17,0,0,1.1111107,1.0886621,0.88889056,0.8073737
19,102,0,0,3.88889,1.5006163,1.1666666,0.62360954
92,89,0,0,1.9999994,1.2649107,1.2222214,0.95839226
79,28,0,0,4.277777,3.7618961,0.8333333,0.6582806
116,125,0,0,2.8333333,0.7226492,2.0555546,0.5741333
109,76,0,0,1.5000006,0.69121444,0.3888887,0.32773072
32,88,0,0,0.83333206,0.34960276,1.111112,0.72008145
113,123,0.11111111,0,1.4444441,0.6206331,1.9444441,1.7180963
118,21,0,0,4.8333344,4.5740814,1.277778,1.0628413
238,73,0,0,2.277776,1.4050171,1.5,0.7817362
178,25,0,0,0.7222214,0.32773143,1.5555559,1.2412641
227,44,0.11111111,0,0.55555534,0.403687,1.6111094,0.99814636
24,93,0,0,1.6111094,0.7722033,2.0555553,1.7309806
193,125,0,0,5.055556,2.550962,1.9444447,1.8787314
224,124,0,0,1.5555559,1.2938598,1.8888887,1.186342
120,108,0,0,4.611111,3.498677,1.666666,1.5634735
158,76,0,0,0.833333,0.65828085,3.277778,3.065339
55,145,0,0,5.0555553,2.9770727,1,0.4216377
75,90,0.11111111,0,4.1666675,3.0018506,2.8333333,2.7708795
104,112,0,0,0.6111107,0.25092375,1.0555559,0.71232516
144,35,0,0,2.3333328,2.0330596,2.055556,1.7309813
94,104,0,0,6.6111107,1.420747,1.0000013,0.5163988
40,17,0,0,1.2777761,0.95258045,1.4444453,1.1088861
105,111,0,0,0.3888887,0.38968194,1.0555559,0.44305268
140,116,0.11111111,0,1.777778,1.2232317,0.55555534,0.501848
130,32,0,0,1.1111113,1.047041,0.83333397,0.83665866
102,158,0.22222222,0,2.2777774,2.1230664,1.8333334,1.0488074
236,117,0,0,0.7777786,0.40368706,1.277778,0.74286777
23,25,0,0,1.1111094,0.7503052,0.6111107,0.64692986
83,143,0,0,1.2777767,1.1038657,1.2222214,0.54433095
74,64,0,0,1.8333327,1.2064646,2,1.1155467
48,139,0,0,2.4444447,1.6821502,1.833334,1.048809
153,116,0,0,3.2777777,2.4713163,1.1111107,0.8344438
67,34,0,0,1.1111113,1.2232314,0.555556,0.5837306
51,64,0,0,17.5,1.206455,0.6666673,0.6992055
97,46,0,0,1.6666673,1.6193271,2.2222207,1.4089662
76,134,0.11111111,0,2.5555546,1.4401643,1.4444441,0.54433167
34,116,0,0,5.777778,4.405383,0.49999872,0.27888796
20,122,0,0,1.5555547,1.1863433,1.7777773,1.4857366
94,80,0,0,2.1666653,1.1879028,0.83333397,0.50552523
229,24,0,0,1.777778,1.1088876,1.2222233,1.0470423
84,62,0,0,0.72222203,0.49065322,0.9444434,0.77220213
52,89,0,0,5.2222223,2.721655,0.7222226,0.49065316
112,90,0,0,7.38889,6.9455557,1.2777773,0.87981415
139,115,0.11111111,0,2.1111107,0.95839214,0.7222214,0.6469293
247,115,0,0,3.555556,1.8094409,1.3888897,1.3066785
113,34,0,0,1.9999987,1.1352938,0.8333308,0.83665943
233,124,0.11111111,0,2.1111114,1.5006171,2.0555553,0.49065465
80,72,0,0,1.2222227,1.0036967,1.4444441,1.1674612
29,78,0,0,0.6666654,0.6992061,2.6111107,2.322991
151,129,0,0,8.055556,8.141569,0.72222203,0.8277585
147,87,0,0,6.8333335,6.6189947,1.5555567,1.6953089
153,78,0,0,9.388889,5.6702604,2.9444444,3.517681
86,20,0,0,0.94444656,1.0201677,1.9444441,1.0628412
83,81,0,0,0.44444337,0.34426504,0.7222214,0.38968188
167,53,0,0,1.2777773,0.4906541,0.9444434,0.389682
104,103,0.11111111,0,0.94444466,0.5340273,0.6666673,0.59628505
58,122,0,0,2.0555556,2.2152667,6.1111107,3.0160062
102,50,0,0,1.611112,1.0628405,1.333334,0.8692274
29,18,0.22222222,0,0.7777774,0.8073724,1.7222227,1.2895608
39,138,0,0,1.1111107,0.50184846,2.3888893,1.638653
79,44,0,0,4.8888893,3.2018518,2.1111126,1.1287482
45,121,0,0,2.0555573,1.2546208,6.6111107,2.678445
108,128,0,0,7.0555553,4.3686585,1.666666,1.0540924
83,133,0.11111111,0,2.3333347,2.1395726,1.166666,1.0697864
34,13,0,0,0.22222011,0.17213097,1.5555534,0.54433
148,109,0,0,0.99999934,1.2110597,1.222222,0.6554618
40,35,0,0,0.7222226,0.25092337,1.0555547,0.6469281
202,21,0,0,0.33333334,0.36514834,5.222221,2.613357
13,15,0.11111111,0,1.2222227,0.8861077,1.2222227,1.0256
57,42,0,0,2.333334,0.8692256,0.99999875,0.69920623
156,49,0,0,1.0555547,0.57413435,1.2222208,0.54433155
42,57,0,0,1.3888906,0.97562754,0.99999875,0.36514837
227,132,0,0,6.666668,1.3824298,1.3333334,1.0110494
74,127,0,0,4.8333335,3.6499624,1.6666666,1.2472203
77,135,0,0,2.944444,1.9710863,1.7777767,0.9583936
106,65,0.22222222,0,2.222222,1.655519,2.2777786,0.82775915
191,119,0,0,1.1111107,1.2938615,0.9444459,0.772202
51,111,0,0,16.222223,16.443394,0.44444498,0.34426522
182,135,0,0,4.222222,1.1287482,1.1111103,1.0255978
7,154,0,0.11111111,3.0555546,3.8321257,3.8333328,2.178176
152,83,0,0,4.444444,1.3277657,0.94444436,0.6804135
187,75,0,0,1.5555559,0.9108403,5.6666665,4.8027763
147,125,0,0,6.388889,3.9238105,1.3333327,0.7601168
252,76,0,0,1.7222214,1.1434186,0.5555547,0.34426576
189,48,0,0,0.72222203,0.38968173,4.6666665,4.3050365
157,20,0,0,1.3333334,0.7601168,4.944444,4.479171
90,36,0,0,0.94444275,0.32773143,1.1111094,1.2232299
75,65,0,0,2.5,1.1105564,1.5555553,0.9349202
104,147,0,0.11111111,3.1111114,2.1875062,4.6666665,2.5991445
245,110,0,0,4.88889,3.4426522,1.7777783,1.8094413
47,121,0,0,0.88888866,1.0255988,4.888888,3.208784
162,159,0,0,2.1666667,0.9603238,2.2222223,1.4555128
18,43,0,0,1.8888893,1.7722137,1.5555567,1.2232332
7,90,0,0,1.2777777,0.8541836,2.4444444,2.0184336
19,133,0,0,0,0,0,0
29,85,0,0,2.833333,2.9420328,2.3888888,3.0508046
37,104,0,0,7.8333325,9.713106,22.111109,21.61858
59,120,0,0,2.1666667,1.9860634,1.4444441,1.8698385
104,139,0,0,0.33333334,0.5163977,0.33333334,0.5163977
81,145,0,0.11111111,4.5555553,4.5346413,7.5,6.1128287
108,146,0,0,0,0,0,0
18,66,0,0,8.666665,9.089677,10.944443,5.289054
33,94,0,0,1.3333336,0.21081811,2.5555556,1.6420401
21,64,0,0,16.277779,12.948471,20.222223,17.629103
71,125,0,0,0.6666667,0.47140455,0.7222223,0.49065357
58,125,0,0,2.1666667,1.1105559,1.0555559,0.90472007
96,130,0,0,0.5555555,0.45542008,1.2222222,0.65546143
33,98,0,0,0.6111111,0.611616,1.3333331,0.9189368
33,132,0.11111111,0,1.0555555,0.99814653,1.7222222,0.99814636
37,103,0,0,1.7777777,2.1256804,2.9444447,3.421609
14,136,0,0,0,0,0,0
47,127,0,0,1.166667,0.9603239,1.0555559,0.49065298
118,125,0,0,0.33333334,0.29814234,0.88888884,0.34426528
98,126,0,0,1.0555555,0.71232533,0.9444444,0.49065322
90,122,0.11111111,0,1.6666669,1.398412,1.1666669,0.69121486
106,107,0,0,1.111111,0.72008204,0.6666667,0.4216372
124,113,0,0,0.38888887,0.38968176,0.2777778,0.3277307
57,119,0,0,2.2777774,2.0266733,1.7777777,1.721326
117,110,0,0,2.3333333,2.9059324,2.277777,1.9022408
67,136,0,0,6.722223,3.7083488,2.6666667,3.1972213
58,128,0.11111111,0,2.9444447,1.75647,2.4444444,1.6821501
91,120,0,0,1.3888893,0.9289578,0.61111146,0.77220225
18,87,0,0,1.5555555,1.9626132,1.8888887,1.7469552
98,133,0,0,0.5555555,0.17213255,0.38888887,0.3277307
68,127,0,0,1.0555553,0.97562903,1.2777777,0.8277589
121,120,0,0,0.9444445,0.250924,0.72222215,0.8798147
115,111,0,0,0.55555564,0.40368685,1.9444437,1.0417223
90,116,0,0,1.277778,0.85418403,1.3333336,1.1352925
99,130,0,0,0.5555555,0.45542014,0.5555555,0.5443311
20,70,0,0,11.499999,8.767999,7.944445,6.9166985
119,115,0,0.11111111,2.4444444,1.5729189,5,2.9363625
10,112,0,0,0.33333334,0.42163706,0.50000006,0.1825741
35,107,0,0,10.222221,14.967619,9.833333,17.54708
33,131,0,0,0.44444445,0.80737346,1,1.0954453
23,92,0,0.11111111,4.111111,4.63641,7,5.688196
13,83,0,0,0.83333325,0.54772246,0.6666666,0.63245547
85,121,0,0,1.611111,1.0628405,0.94444495,0.71232516
101,137,0,0,0.44444445,0.50184834,0.8333333,0.8096638
75,113,0,0.11111111,2.944445,4.1226563,6.1666665,6.2245026
45,126,0,0,7,3.870114,2.5555556,1.7971169
113,130,0,0,0.27777776,0.25092423,0.33333328,0.3651483
64,114,0,0,5.166667,6.320163,8.833333,8.66859
33,100,0,0,0.72222227,0.53402746,0.66666675,0.3651482
118,109,0,0.11111111,3.5555553,2.6555324,3.9999993,3.0840094
18,70,0,0.11111111,9.444444,5.897896,9.944444,6.9487534
93,127,0,0,1.1111112,0.83444345,1,0.7888106
39,124,0,0.11111111,5.3333335,4.774935,6.5000005,4.544838
93,147,0,0,3.0555553,3.5864975,3.5555553,3.2157025
45,108,0,0.11111111,25.5,12.795401,27.277779,15.930981
70,122,0,0,3.6666667,4.033196,4.111111,3.7810435
123,143,0,0,0.2777778,0.3896817,0.2777778,0.13608274
14,90,0.11111111,0,2.9444447,2.435083,3.3333333,3.211092
9,76,0,0,1.2777778,1.4207457,1.6666666,1.8618987
17,98,0.11111111,0,0.72222215,0.71232533,0.6666667,0.73029673
25,138,0.11111111,0,1.2777777,1.1434193,0.72222215,0.49065349
68,122,0,0,2.777778,2.0294137,1.5555559,1.9962927
54,140,0.11111111,0,0.72222215,0.4430532,1.7777777,1.0470418
88,136,0,0,1.8333331,1.149879,2.0555553,2.112573
83,126,0,0,0.72222203,0.5340271,0.94444436,0.5741338
6,118,0,0,0.055555563,0.13608278,0.055555563,0.13608278
86,140,0,0,5.444444,4.7687263,3.0555556,2.6784468
74,122,0,0,1.2222222,1.2412658,1.3333331,0.6992059
101,121,0.11111111,0,0.6666667,0.843274,1.5,0.88819396
109,146,0,0,0.055555556,0.13608277,0.055555556,0.13608277
14,71,0,0,13.055554,10.382501,21.888885,16.536379
22,133,0,0,0,0,0,0
21,122,0,0,0.44444445,0.4036867,0.44444445,0.4036867
104,134,0,0,0.5,0.18257418,0.8333333,0.27888662
69,139,0,0,2.8333328,1.7732588,2.1111112,1.6688871
96,138,0,0,0.72222227,0.6469301,0.94444436,0.7123256
27,112,0,0,0.22222222,0.34426522,0.11111113,0.27216557
33,142,0,0,1.888889,1.3770607,0.88888884,1.4089661
76,138,0,0.22222222,3.2222226,3.8796716,5.5,2.4289908
96,115,0,0,1.9999999,0.9660915,3.3333333,1.4142128
17,108,0,0,1.2777778,0.64693,1.1666666,0.91287076
94,127,0,0,0.77777785,0.5018486,0.77777773,0.6885305
86,136,0,0,3.888889,4.193469,2.111111,2.3913426
117,137,0,0,0.27777776,0.3896817,0.38888887,0.25092417
47,119,0.11111111,0,2.2777777,2.2746592,1.3333334,1.3824296
103,125,0,0,0.9444445,0.82775915,0.83333343,0.6912146
17,85,0.11111111,0,0.8888889,0.72008216,1.111111,0.7200825
68,115,0,0,3.3333333,3.1055503,2.722222,2.7921848
9,131,0,0,0,0,0,0
59,141,0.11111111,0,2.3888888,1.540803,2.1666667,1.278019
69,136,0,0,3.1111114,2.8100348,2.777778,3.1669588
85,124,0,0,1.2222227,0.93491936,2.3888893,1.6788442
113,132,0,0,0.44444442,0.3442652,0.38888887,0.5340273
14,95,0,0,1.3333334,0.699206,1.1111112,0.62063295
103,130,0,0,0.33333334,0,0.27777776,0.38968173
3,106,0,0,0.22222222,0.17213261,0.11111111,0.17213261
20,117,0,0,0,0,0,0
92,121,0,0,1.4444445,1.8216802,2.0555556,2.0593057
27,134,0,0,1.111111,0.9813067,1.6111113,1.0628402
97,63,0,0,0.7222214,0.4430521,0.33333206,0.21081766
188,42,0,0,0.7777786,0.5443299,1.6666679,1.2649081
112,77,0,0,0.94444656,0.57413495,1.1666654,0.80966693
83,28,0,0,0.3888893,0.13608134,0.88888675,0.45542085
121,82,0,0,0.555556,0.34426636,0.6111107,0.44305366
142,33,0,0,0.49999872,0.62360865,0.50000125,0.3496027
66,109,0,0,0.83333206,0.80966556,1.0000013,0.8432756
190,45,0,0,0.6666667,0.66666645,0.7777786,0.54433
91,54,0,0,0.8333333,0.4082483,0.8333346,0.6582833
53,28,0,0,0.44444403,0.40368605,1.7777786,0.86066204
77,36,0,0,0.555556,0.17213687,1.0555559,0.6469302
88,91,0,0,1.0555559,0.8277575,0.7222214,0.77220345
235,46,0,0,1.1666654,0.62360954,1.3333321,0.59628177
192,51,0,0,0.72222394,0.3896827,0.94444275,0.77220273
152,18,0,0,0.7777774,0.4554219,0.55555725,0.2721644
83,54,0,0,0.77777606,0.72008145,0.6666667,0.55777204
115,81,0,0,0.72222394,0.64693224,0.72222394,0.38968277
35,67,0.11111111,0,2.6666653,1.1352928,3.833332,1.9407902
178,16,0,0,0.3333346,0.298143,1.4999987,1.2064619
92,104,0,0,1.7222227,1.4363024,1.8333346,1.3784055
66,41,0,0,0.61111194,0.32773077,0.38889185,0.32773316
37,61,0,0,0.6111107,0.49065334,0.555556,0.27216396
53,78,0.11111111,0,1.2222252,1.0255988,2.6666653,2.2900763
222,38,0.11111111,0,0.555556,0.40368736,2.1111107,0.6885298
160,30,0,0,0.22222137,0.27216452,0.61110944,0.6116157
155,20,0,0,0.61111194,0.32772934,0.61111194,0.32772934
230,12,0,0,0.88888806,0.27216384,1.611112,0.97562623
175,14,0,0,0.88888806,0.80737144,1.2222227,0.77936065
79,58,0,0,1.0555559,0.5340274,1.0555586,0.68041354
84,86,0,0,0.8333346,0.6912141,1.1666692,0.69121444
220,39,0.11111111,0,0.66666794,0.73029673,1.3333334,1.3333335
58,25,0,0,0.7777799,0.50184816,0.3888893,0.3277306
19,28,0,0,1.1666666,1.2780217,1.111112,1.186343
185,35,0,0,1.3888868,1.0417228,1.1666654,0.80966425
253,32,0,0,0.49999872,0.58689225,1.3333296,0.5577723
171,15,0,0,0.66666794,0.55777216,0.66666794,0.6992054
238,55,0,0,0.72222394,0.4906515,1,0.557774
231,13,0,0,1.2777761,0.57413495,1,1.0540915
238,25,0,0,0.38888678,0.25092345,0.94444656,0.8277594
112,30,0,0,0.55555725,0.2721644,1.2222227,0.7200825
80,40,0,0,0.6111107,0.5741323,0.7222226,0.7722025
220,36,0,0,0.94444275,0.8004619,1.0555559,0.85418165
67,40,0,0,0.6666654,0.51639676,0.6666667,0.699204
116,54,0,0,0.61111194,0.44305393,1.7222227,0.9289577
123,68,0,0,0.944444,0.5741346,0.72222394,0.57413423
11,50,0.11111111,0,1.7777773,1.0036945,1.111112,0.9108403
103,64,0,0,0.6666667,0.6992054,1.3333308,0.91893595
76,19,0,0,0.944444,0.4430521,0.88888806,0.5837302
213,14,0,0,1.0555559,0.57413363,1.6666692,1.3333321
134,29,0,0,0.7777774,0.40368682,0.44444275,0.40368643
78,30,0,0,0.6666667,0.66666555,0.944444,0.7722014
232,31,0,0,0.5555547,0.34426576,0.7777774,0.34426582
57,89,0.11111111,0,0.5555547,0.27216887,1.2777786,0.77220285
112,18,0,0,0.8333333,0.6912159,0.5,0.27888793
162,14,0,0,0.9444453,0.5340297,0.61111325,0.7123269
104,41,0,0,0.3888893,0.32773066,0.8333333,0.58689624
179,63,0,0,0.99999744,0.51639783,6.222223,5.6751566
62,26,0,0,0.7777774,0.27216512,0.44444403,0.40368605
207,58,0,0,0.7777774,0.34426582,0.88888806,0.58372843
174,50,0,0,1.0000013,0.7601153,0.9444453,0.9525792
44,79,0,0,0.44444403,0.34426486,0.7777786,0.4036864
47,215,0,0,3.1111114,1.7847089,3.3888893,2.4075494
156,181,0,0,0.49999985,0.34960297,1.4999999,0.50552523
57,229,0,0,2.7222226,2.0593057,3.4444447,1.4089648
29,195,0,0,0.44444433,0.40368652,0.61111087,0.6804136
8,199,0,0,1.6666671,0.78881073,1.3888893,0.71232533
135,211,0,0,1.8888885,1.3277655,2.1666663,1.1498789
103,174,0.11111111,0,1.4444447,1.1674602,1.6666666,1.2649112
34,242,0,0,1.611111,1.638653,2.4444447,1.1088866
197,156,0,0,0.9444439,0.49065349,2.0555558,1.705112
35,167,0,0,1.611111,0.9289586,1.5,1.130388
129,176,0,0,1.4444443,0.65546167,2.722222,1.5408025
29,184,0,0,1.6111107,1.0628402,2.6666667,1.8973663
46,238,0,0,1.0555557,0.8277594,2.166667,1.8226967
207,172,0,0,1.0000004,0.29814267,1.6666673,0.9189365
182,197,0.11111111,0,2.166667,0.69121456,2.3888888,1.5834798
145,170,0,0,1.277778,0.57413363,1.222222,0.86066276
106,193,0,0,1.0555557,0.9525794,0.888889,0.6206331
100,155,0,0,0.49999967,0.45946836,0.8333333,0.349603
91,247,0,0,2.6666665,1.2472191,2.222222,1.4246507
73,164,0,0,0.94444436,0.5741329,1.888889,1.0470407
170,185,0,0,0.611111,0.44305348,1.4444447,1.0470417
144,169,0,0,1.1111107,0.77936363,1.3888884,0.74286735
11,163,0,0,1.0555553,0.928958,2.5000002,1.3123353
164,202,0.11111111,0,1.4999999,1.8226964,1.6111112,0.82775855
230,162,0,0,1.6666666,1.0749676,0.9444442,0.5741337
249,207,0.22222222,0,2.7222226,0.9289574,0.888889,0.27216536
97,176,0,0,0.77777797,0.6554612,2.3888893,1.3066785
42,244,0.11111111,0,1.111111,1.4707015,1.1111112,1.2590414
210,232,0,0,1.8333335,1.2064636,1.4999999,1.7224014
10,196,0,0,1.2222217,1.0470414,0.9999997,0.8432735
238,162,0.22222222,0,0.94444466,0.7123257,2.666667,0.73029745
115,182,0,0,0.5555558,1.0470418,0.7222228,1.1434194
242,183,0,0,1.4999999,0.9368979,2.1666667,1.798147
72,235,0.11111111,0,2.8333328,1.7480147,5.277778,3.1369953
169,199,0,0,1.277778,0.4430534,1.277778,1.041722
76,198,0,0,1.7777778,1.2049282,1.5000001,0.69121444
120,227,0,0,1.4444442,1.186342,1.8888887,0.80737346
212,239,0,0,1.9444443,1.4516913,2.3333333,2.8205595
4,208,0.11111111,0,2.3333333,1.7638342,2.4444444,1.6953101
221,195,0,0,1.2222223,1.408966,2.9444447,1.5263131
252,181,0,0,0.9999997,0.6324556,2.055555,2.037609
154,249,0,0,3.5,2.306994,4.5555553,3.5381527
23,219,0,0,1.4999999,1.0055401,1.7222223,0.9289575
196,241,0,0,1.5555557,1.1287489,1.1666667,1.206464
215,235,0,0,1.388889,1.06284,1.0555557,0.49065349
51,237,0.11111111,0,2.5555556,2.5356712,2.3333333,1.2292727
244,193,0,0,2.0555556,2.225275,3.8888886,3.631141
232,175,0,0,1.1666669,0.62360954,2.8333333,2.1679492
140,161,0,0,0.27777767,0.3277306,0.7777777,0.6206328
38,241,0,0,2.055556,0.5741337,1.5555559,1.4246509
158,151,0,0,0.38888898,0.38968158,4.4444447,4.0423675
37,196,0,0,1.2777777,0.9981464,1.3333334,0.81649673
183,157,0,0,0.6666667,0.4216376,2.1111114,0.62063295
132,223,0,0,2.1111112,0.72008204,1.7777777,0.9349196
222,189,0,0,0.833333,1.0055403,1.0000006,1.1925697
48,173,0,0,1.1666666,1.0697874,1.4444447,1.6420407
185,84,0,0,0.61111134,0.49065334,0.49999937,0.4594679
160,110,0,0,0.833333,0.6912145,0.4444437,0.2721654
183,139,0,0,0.16666667,0.18257418,0.22222221,0.27216554
159,105,0,0,0.55555564,0.5018486,4,1.8257413
215,89,0.22222222,0,1.888889,1.5869839,2.3333328,1.7256241
172,140,0,0,3,0.42163622,0.6666666,0.42163697
202,129,0,0,0.22222225,0.54433113,3.4444447,3.804481
244,108,0,0,6.5,5.1022863,1.7222223,0.827759
227,109,0,0,1.1666666,0.98319155,0.3888893,0.38968188
170,88,0,0,0.72222203,0.3896814,0.8333333,0.4594679
170,113,0,0,2.833333,0.62360847,1.222222,0.68853045
244,105,0,0,5.9444447,4.9234886,1.4999996,0.80966365
142,112,0,0,1.0555557,0.49065286,0.55555534,0.34426492
161,138,0,0,0.22222221,0.17213258,0.22222222,0.2721655
159,116,0.11111111,0,0.4444437,0.34426528,2.0555553,1.1038655
214,108,0,0,0.6666667,0.365148,0.6666667,0.29814258
184,145,0,0,0.9444445,0.49065363,1.7777778,0.93491936
163,133,0,0,0.111111104,0.17213258,0.2222222,0.2721655
214,84,0,0,0.22222202,0.27216527,0.44444466,0.34426498
205,106,0,0,0.7777777,0.4554203,0.3888893,0.1360822
143,114,0,0,1.5,0.80966365,0.3888887,0.389682
189,107,0,0,2.6666667,0.69920635,0.8333333,0.7226496
177,130,0,0,0.055555552,0.13608275,0.22222225,0.27216554
218,115,0,0,0.944444,0.5340271,0.38888898,0.38968194
178,138,0,0,0.11111108,0.17213255,0.05555554,0.13608274
139,113,0,0,0.94444436,0.9756285,0.666667,0.42163637
139,109,0,0,0.88888866,0.8344436,0.277778,0.38968176
227,104,0,0.11111111,0.49999985,0.5477228,3.1111107,2.1046689
206,133,0,0,0.055555556,0.13608277,0.055555556,0.13608277
178,134,0,0,0.11111108,0.17213255,0.22222222,0.2721655
233,105,0,0,6.277777,2.313408,0.9444445,0.742867
156,86,0,0,2.2777777,0.38968182,0.27777767,0.250924
143,89,0,0,2.6666665,2.1908906,0.33333316,0
213,86,0,0,0.833333,0.18257454,0.3888887,0.3277307
156,79,0,0.11111111,1.9444443,2.4532669,4.7777777,3.4875438
157,85,0,0,1.2222223,1.2412657,0.22222233,0.17213264
204,131,0,0,0.11111111,0.17213261,0.11111111,0.17213261
159,83,0,0,0.3888887,0.25092387,0.27777734,0.2509239
219,80,0,0,2.0555556,2.9014688,2.9444444,1.0835476
203,133,0,0,0.055555556,0.13608277,0.055555556,0.13608277
163,131,0,0,0.16666669,0.18257421,0.27777776,0.25092423
202,140,0,0,0.72222215,0.49065349,0.44444445,0.34426528
222,131,0,0,0,0,0,0
217,80,0,0,0.5555555,0.5837303,2.7777777,0.72008204
252,137,0,0,0.88888884,0.544331,0.6111111,0.71232533
230,113,0,0,1.111111,0.5018487,0.555556,0.54433125
205,82,0,0,1.222222,1.1482675,2.5,2.1679482
212,140,0,0,3.8333333,4.204495,0.66666657,0.6666667
244,82,0,0,0.611111,1.0201671,2.722222,2.5334797
211,130,0,0,0,0,0,0
203,83,0,0,0.3888893,0.1360832,0.22222233,0.40368673
169,104,0,0,1.5555555,1.7722139,5.611111,2.2550344
142,111,0,0,1.1111113,0.45541987,0.55555534,0.34426492
166,135,0,0,0.44444442,0.2721655,0.22222221,0.4036867
226,131,0,0,0,0,0,0
229,104,0,0,0.49999985,0.54772234,2.8333333,2.0412421
228,90,0,0,1.8333334,2.2085693,2.2222223,2.4645634
161,135,0,0,0.055555563,0.13608278,0.11111113,0.17213261
250,131,0,0,0,0,0,0
215,84,0,0,0.33333334,0.29814252,0.3888893,0.3277306
247,108,0.11111111,0,0.72222215,0.611616,2.1111114,1.9512583
142,99,0,0,0.77777797,0.45542175,1.722222,1.3402593
189,68,0,0,1.6666666,1.619327,1.1111113,1.344399
174,75,0,0,1.5,0.7226483,2.3888886,1.0835471
239,137,0,0,1.7777773,1.360828,3.4444447,1.0886629
202,71,0,0,0.944444,0.5741341,0.7777774,0.45541972
199,120,0,0,5.777777,4.9516163,0.944444,0.4430521
140,73,0,0,1.7222214,0.8277598,0.7777774,1.0036957
183,66,0,0,1.277778,0.82775986,2.555556,1.8934586
161,73,0,0,0.8333333,0.5055238,0.61111003,0.3896817
221,69,0,0,1.5555553,0.8073722,0.7222226,0.85418403
142,140,0,0,4.2222223,1.2938595,1.5,0.7226494
187,120,0,0,2.2222214,2.083445,1.2777786,0.6469289
237,137,0,0,8.944446,8.654905,2.6111104,1.5551589
179,69,0,0,0.72222203,0.4906537,0.944444,0.7428667
197,121,0,0,21.666666,17.3628,0.94444436,0.9047208
199,97,0.11111111,0,2.722222,1.2546208,0.5,0.18257418
212,68,0.11111111,0,2.8888886,2.083444,1.8333334,0.93689704
162,66,0,0,2.055556,0.95258,9.222221,7.073164
128,140,0,0,7.8333335,7.032464,0.6666667,0.29814258
